,image_id,melanoma,asymmetry,border_irregularity,color_irregularity,differential_structure
0,ISIC_0000000,0,0.008072149135942008,1.4636958227204506,39.36933958901923,2.740056335558259e-06
1,ISIC_0000001,0,0.0010336458419335781,1.7163838173324533,25.94767862661568,1.8715376553376255e-05
2,ISIC_0000002,1,0.0030907657252050302,1.9733284246180975,27.861042455234568,4.212264429111802e-06
3,ISIC_0000003,0,0.003943106642074701,1.4659880401478191,33.61222837411884,3.8356500659731816e-06
4,ISIC_0000004,1,0.0029600700811129865,1.2021643841109293,34.173329189894865,3.7107954461118286e-06
5,ISIC_0000006,0,0.003698341028604779,1.8667924772483615,25.160813609918353,1.4397811532647038e-05
6,ISIC_0000007,0,0.00180281043735403,1.4383080389475726,25.781186819456384,1.4801219620496728e-05
7,ISIC_0000008,0,0.001256934980883695,1.6453034163363,33.419945547562456,3.823580017970826e-06
8,ISIC_0000009,0,0.001734965949654027,1.7501553972980726,25.10986615035519,5.6100981767180925e-06
9,ISIC_0000010,0,0.0022603441294644366,1.5450038757141642,27.529318878348633,1.6106431298017298e-05
10,ISIC_0000011,0,0.0016112459226396147,1.636915133668419,24.461574153478626,7.191761118462689e-06
11,ISIC_0000012,0,0.002474513033986492,1.46415905492131,21.72469231919158,2.6196526340607235e-05
12,ISIC_0000013,1,0.0021741978705656917,1.5267316429334843,39.44208087617543,5.189117383024322e-06
13,ISIC_0000014,0,0.0005873239766443772,1.8506899559768106,18.375285399856164,4.620089999353187e-06
14,ISIC_0000015,0,0.0034240437886040864,2.0424358788695893,34.32991927305644,5.4096746621658175e-06
15,ISIC_0000016,0,0.0026139598352231674,1.3674409443725204,34.91630617446668,6.202050397861533e-06
16,ISIC_0000017,0,0.0036054244399953694,1.8182519925218261,28.92514668138766,3.8855624157318655e-06
17,ISIC_0000018,0,0.0018534958313477234,2.0968585701396387,22.162375811952785,2.5373562270527847e-06
18,ISIC_0000019,0,0.0023370794062685385,1.385375465552141,36.03666354625258,1.836378661279956e-06
19,ISIC_0000020,0,0.001025568272635058,2.218157751100048,33.98451318589799,2.506755706629366e-06
20,ISIC_0000021,0,0.017739666202894522,2.856361760784138,18.33203245912014,2.3602384784958674e-06
21,ISIC_0000022,1,0.0037957247500267077,1.298683581381497,32.3671151169295,1.3120690673157034e-06
22,ISIC_0000023,0,0.003026435372310926,1.6409579254718853,21.1163071451434,3.3727040317303997e-06
23,ISIC_0000024,0,0.0016101297141184467,1.1913965258176018,12.75625698088072,1.773184835014017e-06
24,ISIC_0000025,0,0.002378399209794768,3.111540589921156,15.960401081733805,3.076326742816008e-06
25,ISIC_0000026,1,0.0026980788412054035,1.3111301733379497,19.33790523020522,1.1057017723293708e-06
26,ISIC_0000027,0,0.0012717498846702424,2.0307380726787203,23.125152100097722,3.154544278760769e-06
27,ISIC_0000028,0,0.0015250026630244107,1.9238602356955836,36.20428992160637,2.4934422468906774e-06
28,ISIC_0000029,1,0.002016813935708184,1.7878165873779,32.50599120662691,1.5357916237924838e-06
29,ISIC_0000030,1,0.00102745678258373,1.2615680198621386,50.51543498216699,1.1860243633124712e-06
30,ISIC_0000031,1,0.003941078667853731,1.386291844740601,42.88750800378574,1.810452830461955e-06
31,ISIC_0000032,0,0.0012839070024849852,1.3103833940340206,20.610785623530813,1.792847256585128e-06
32,ISIC_0000034,0,0.002871469373390806,1.997402863344072,26.079730315920955,2.9078474077994285e-06
33,ISIC_0000035,1,0.0016945883542382745,1.828284464434029,22.034953576785014,1.2760505724362868e-06
34,ISIC_0000036,1,0.005148304047540131,1.3631464197841798,45.737372103880496,1.5047346475685744e-06
35,ISIC_0000037,0,0.0014218677841991156,2.321564888621082,51.31247719452375,1.382427958223027e-06
36,ISIC_0000038,0,0.0046563738540571775,1.9479294193219823,48.66903142456817,1.1335555102133352e-06
37,ISIC_0000039,0,0.0007334169349834663,1.5579514236915557,35.63001916635044,2.6931601810880908e-06
38,ISIC_0000040,1,0.007876241129880807,2.2548224563514134,21.463974101449924,1.4326544938789837e-05
39,ISIC_0000041,0,0.002410746711887096,1.5630175901430041,27.16534188175199,8.671297139339074e-06
40,ISIC_0000042,0,0.0031011679760046817,1.3391382580821714,42.71051234107137,1.7613013903713176e-06
41,ISIC_0000043,1,0.001930150611143211,1.3417650254758775,40.646238760891926,1.4394640587416493e-06
42,ISIC_0000044,0,0.0030321090404095696,1.6350594338264302,36.5208840039653,1.1640359454299948e-06
43,ISIC_0000045,0,0.0016513121349334137,1.5825547110283897,43.48466407074815,1.846091363061558e-06
44,ISIC_0000046,1,0.0031535432313107847,2.3402459185399564,19.53174780600118,1.564531446299805e-06
45,ISIC_0000047,0,0.0042134287900330025,1.6595355291040967,45.56282818178189,2.4079326934653525e-06
46,ISIC_0000048,0,0.005330256225108604,1.7576813063952361,38.60072782060083,4.7074995174812994e-06
47,ISIC_0000049,1,0.0005093048998064398,1.1619237366426387,42.56816425706645,8.993679242228562e-07
48,ISIC_0000050,0,0.0009004969766803761,1.4360012742579957,21.451583212787728,2.0933640360058616e-06
49,ISIC_0000051,0,0.006308088137399082,2.5982628524181948,30.335808108901784,2.0842278144370294e-06
50,ISIC_0000052,0,0.0011407513433050187,1.7855372046068692,36.1077061896187,9.603454170396007e-07
51,ISIC_0000053,0,0.00029490936413534286,2.9289205009664507,37.924191777367994,1.1614685143307792e-06
52,ISIC_0000054,1,0.003209653058083406,2.000820673949295,24.922724367875286,2.8273026966813123e-06
53,ISIC_0000055,0,0.0007852144607331524,1.917692875642933,25.128482783480052,1.4101945786479619e-06
54,ISIC_0000056,1,0.003209293074993791,2.3319802401155307,22.500909015739307,1.489411771714879e-06
55,ISIC_0000057,0,0.0027866420772948153,1.434721552126802,22.285853667531544,3.036126873669797e-06
56,ISIC_0000059,0,0.0013316484659029182,1.3530649994440012,44.21216071756859,1.381186853863525e-06
57,ISIC_0000061,0,0.00047815796073064076,2.0017665269681326,29.925548771465525,1.8657447399991418e-06
58,ISIC_0000062,0,0.0028172749251302864,2.161161756360958,28.28425181807808,7.357485505753554e-06
59,ISIC_0000063,0,0.0027019941589396523,2.190539760155584,50.41996601932551,5.507009735016459e-06
60,ISIC_0000064,0,0.0031545568194816243,1.688388610425372,29.538780031950044,1.7618941066404027e-06
61,ISIC_0000065,0,0.0009879985426093363,1.986063033019482,23.552893771020937,2.3174541375826174e-06
62,ISIC_0000066,0,0.001193204793630498,1.6814029283917633,53.72488326237512,2.874827151017545e-06
63,ISIC_0000067,0,0.0019974144743425404,1.5998833344674044,32.6506028842267,5.311943905872354e-06
64,ISIC_0000068,0,0.0004004375344160982,1.5687232732947702,32.61939117946218,4.010153709191673e-06
65,ISIC_0000069,0,0.00046869640004826296,1.6313894098469157,20.63302136946294,9.978048293753741e-06
66,ISIC_0000071,0,0.0038869716115187136,1.3295610719684838,14.185251471887087,1.444064174211902e-05
67,ISIC_0000072,0,0.004455570728825187,1.405085945372459,38.00803483838047,1.0528088941295375e-05
68,ISIC_0000073,0,0.0024714636083275066,1.467520716921364,35.04311733590312,3.75571337897777e-06
69,ISIC_0000074,1,0.009643012936652318,2.129313973179919,43.53615869400934,3.4534798990202476e-06
70,ISIC_0000075,0,0.0013453619792851979,1.4092946976859784,22.578755375614918,2.0791014954977057e-06
71,ISIC_0000077,1,0.004742287995065819,1.1977459886219863,21.024254558086096,1.423333561066703e-06
72,ISIC_0000078,1,0.004138565497918356,1.7604034760112386,25.411721355324193,5.329694928262306e-06
73,ISIC_0000079,0,0.006311961893410628,2.5615701512821563,24.968032121880302,1.0156305542295934e-05
74,ISIC_0000080,0,0.0009457825986496915,1.7561333795277385,34.69422704439389,1.077847538465684e-06
75,ISIC_0000081,0,0.0021194904632211298,2.9088763510535167,15.859127550139517,2.833423058396849e-06
76,ISIC_0000082,0,0.0035676527335397057,1.774951609621833,36.728751808203285,1.2359640828837515e-06
77,ISIC_0000085,0,0.0007587726039719467,2.5823219090057177,32.40602216193368,2.5122093373796653e-06
78,ISIC_0000086,0,0.002751469565132947,2.1481991172138577,26.023122604193436,8.49514460010381e-07
79,ISIC_0000087,0,0.002246824247982726,1.8339837804430184,31.846133938657715,8.271715942657157e-07
80,ISIC_0000088,0,0.0030720634895476107,2.978707883066647,40.630343054224774,1.4642960689507733e-06
81,ISIC_0000089,0,0.006176605458942885,2.2219238533489296,38.85702655192831,2.618328825443872e-06
82,ISIC_0000091,0,0.0016161129441899513,1.163109751077691,10.644812420628742,2.3108083438667682e-06
83,ISIC_0000092,0,0.0006740733062732818,1.420782979320677,13.293191976737793,3.6665493370878798e-06
84,ISIC_0000093,0,0.0005662014687075057,1.380924937850414,21.85142647279493,2.9295616203991236e-06
85,ISIC_0000094,0,0.003921129431552289,1.31343761214149,17.13050790293067,5.348051170153596e-06
86,ISIC_0000095,0,0.004907377443628791,1.2258514647571066,35.971652280509716,4.096295719780602e-06
87,ISIC_0000096,0,0.0028957115940491107,1.2647951929939232,26.157875736766258,1.1564905138865598e-06
88,ISIC_0000097,0,0.0011474559796916806,2.789310517726897,28.64320004927338,1.3194996984943189e-06
89,ISIC_0000098,0,0.0015955927960452643,1.548109109404034,22.385404289320658,1.4373391976772598e-05
90,ISIC_0000099,0,0.007634876958108439,1.279196246896966,30.204489443402736,7.981610369708192e-07
91,ISIC_0000100,0,0.003260226005035588,1.1827552286856444,47.8859379622918,6.703981025052106e-07
92,ISIC_0000101,0,0.0019104374275524527,1.726632185037745,22.988011942036582,2.6631832230109682e-06
93,ISIC_0000102,0,0.00048814037165945123,1.222480286055847,21.615946808365198,1.1345972746973461e-05
94,ISIC_0000103,0,0.0016626456894491548,1.2638731931150549,43.628498144709134,8.081199896560641e-07
95,ISIC_0000104,0,0.0008446591455055774,1.2007311611519815,24.083899795286012,1.3421395583555569e-06
96,ISIC_0000105,0,0.0003461675221510807,2.7493286334958693,31.764464854855984,2.827614483041382e-06
97,ISIC_0000107,0,0.00454886716892125,2.4345163063140194,35.84142404581913,1.6452212082175509e-06
98,ISIC_0000108,0,0.0005907210839361243,1.8868820140792384,34.34254267476481,1.7192351466679503e-06
99,ISIC_0000109,0,0.004086363784883279,3.570019493859903,26.52532574585798,9.047710386409616e-07
100,ISIC_0000110,0,0.001646914788344278,1.2512220891068702,19.72918201161234,3.0226182523825787e-06
101,ISIC_0000111,0,0.0012296005457351489,1.3139160194297812,53.008841805291375,5.275544317473817e-07
102,ISIC_0000112,0,0.004011717385939667,1.2400803917191499,22.834061912670236,1.5721564798787553e-06
103,ISIC_0000113,0,0.0014400799371779294,1.1536682979415718,18.582898198786367,9.321236853560573e-07
104,ISIC_0000116,0,0.00626006030196119,1.4938904668256094,26.964623793211093,8.811737233995682e-07
105,ISIC_0000118,0,0.0034956164910582566,1.2626241761843933,28.644210845570086,3.865018107609834e-06
106,ISIC_0000119,0,0.0027320425272431836,2.320136656371384,34.57219942151197,1.901122612902919e-06
107,ISIC_0000120,0,0.002527625533181782,1.7948570376998254,28.951523677123223,7.57937500473711e-07
108,ISIC_0000121,0,0.000954192714640284,1.1828095248488606,10.804648749774453,1.153294790221444e-06
109,ISIC_0000122,0,0.0002485325467623811,1.1993569867650389,22.796623059078545,8.149467758260708e-07
110,ISIC_0000123,0,0.0010648219457086439,1.3024533043907383,30.09656814319577,1.704015854163507e-06
111,ISIC_0000124,0,0.0022736642299591436,2.897285314053391,30.113955946874484,1.3414194095340043e-06
112,ISIC_0000125,0,0.0007184925951026211,1.2809643123920786,20.92886646933184,3.068425897514575e-05
113,ISIC_0000126,0,0.0023542964211824835,1.2052950172830268,38.248653077477684,1.1872818369624581e-06
114,ISIC_0000127,0,0.0020258952300236666,1.289735056487077,26.480381743382992,7.414552839440083e-07
115,ISIC_0000128,0,0.0015982419201125142,1.5930861272423142,27.691110013589746,2.1159498181341133e-06
116,ISIC_0000129,0,0.0004419523614408727,1.7752568474017199,30.931164504714626,3.4487634458664844e-06
117,ISIC_0000130,0,0.006188090995387363,1.4026763361283605,42.42179125981655,1.4028649307616014e-06
118,ISIC_0000131,0,0.0005043295215638455,1.3527794767680235,28.135155094256266,1.2277184448736002e-06
119,ISIC_0000139,1,0.001380438220655228,1.205468566731014,31.99475727046344,6.288623942174845e-07
120,ISIC_0000140,1,0.005226122492063001,1.2496676233513693,51.610956173606304,4.840247627068601e-07
121,ISIC_0000141,1,0.0031294907761533486,1.4693649553320736,35.64586730999138,1.851951308496197e-06
122,ISIC_0000142,1,0.0009352769362026281,1.1327618308354106,45.30360193798237,8.786473750848993e-07
123,ISIC_0000143,1,0.0033237790595756767,1.2178418693842676,40.007600502495684,7.14292347000365e-07
124,ISIC_0000145,1,0.0010867064673808213,1.5179096942408183,20.792900446671077,1.0503947908821531e-06
125,ISIC_0000146,1,0.0013407449581172848,1.1947615734666355,39.995498573526866,8.597173421322537e-07
126,ISIC_0000147,1,0.0018456844070560974,1.163791115723976,39.53381006373812,6.51237546710013e-07
127,ISIC_0000148,1,0.005418722218656136,1.3594218279144585,37.023839898868445,1.1411239386120967e-06
128,ISIC_0000149,1,0.000295633357110886,1.1539367794789401,32.114542519477894,6.144517830469067e-07
129,ISIC_0000150,1,0.007049901365320271,1.5978993964652373,36.52429048603022,9.84988771128009e-07
130,ISIC_0000151,1,0.006905314681736108,1.4514143430991875,35.4034068723389,3.2106748517470885e-06
131,ISIC_0000152,1,0.0024889443253059695,1.8544124112465616,30.164534475080405,8.816756068573201e-07
132,ISIC_0000153,1,0.0033292614634870266,1.9851963749968131,18.80148981746861,7.154257963941109e-07
133,ISIC_0000154,1,0.002146749160421485,1.8411661737383118,21.300451778807908,3.2399052651700466e-06
134,ISIC_0000155,1,0.0035083783033571514,1.207658133327216,51.74138084291783,6.60306157553011e-07
135,ISIC_0000156,1,0.007429061841491863,1.4676674966193828,38.51911074215108,1.0139663728192119e-06
136,ISIC_0000157,1,0.0008851278132858964,1.2988632617149702,38.95988108856969,4.97059890746236e-06
137,ISIC_0000159,1,0.003989577365636265,1.241786802553012,60.34466804449054,3.759582235222022e-06
138,ISIC_0000160,1,0.003709244559441216,1.3895507534693603,34.42761204386925,3.619791572401261e-06
139,ISIC_0000161,1,0.0041703229676561815,1.5272601926838218,57.719444886416795,3.148763323204811e-06
140,ISIC_0000162,1,0.0038906223119671013,1.3027460360557452,32.75755727962471,3.924646781789639e-06
141,ISIC_0000163,1,0.007953388781277382,1.3860111349816118,58.28615416521012,5.4322436252621055e-06
142,ISIC_0000164,1,0.008825130724088637,1.5432018231312346,38.4564452876045,7.293946024799417e-06
143,ISIC_0000165,1,0.004192160381328552,2.121068627703333,46.77849460770412,1.4502632227749336e-05
144,ISIC_0000166,1,0.00392500846077351,1.751359141339232,54.807801633148436,5.239826876120013e-06
145,ISIC_0000167,1,0.006634824868898687,1.456076152099931,48.531531094517995,6.235308055394477e-06
146,ISIC_0000169,1,0.002983526198965053,1.650689460210742,28.01211584853128,9.123005482926295e-06
147,ISIC_0000171,1,0.00340830248364421,1.5099954753046894,44.31336956214911,3.5142591063239093e-06
148,ISIC_0000172,1,0.0023986131918224685,2.1189918538208303,37.63571829719311,4.398601244804152e-06
149,ISIC_0000174,1,0.0065964474624004565,1.440233173464118,39.766793411024054,6.360068943147344e-06
150,ISIC_0000176,1,0.0031862234255393695,1.9050950995102631,30.908064534473535,5.631581911358901e-06
151,ISIC_0000276,1,0.0028600241121110592,1.5598841825437615,46.883563609261955,3.0217779537124055e-06
152,ISIC_0000277,1,0.0006659621308359731,1.1664878258723392,34.972317004393645,2.801363703851035e-06
153,ISIC_0000278,1,0.0063069140162280435,1.1878961995897173,16.1333838592756,2.2994373276859154e-06
154,ISIC_0000281,1,0.0012158563842235015,1.3199327774677916,36.464303699878286,4.5832244817518914e-06
155,ISIC_0000282,1,0.002349625030976632,1.3219587160885242,23.444464678622143,2.9781670573029125e-06
156,ISIC_0000283,1,0.007000317887977975,2.001784760067291,47.633160423004234,9.042899515300586e-06
157,ISIC_0000285,1,0.004074177769122472,1.450094259562592,28.27488200743033,2.1090594649316136e-06
158,ISIC_0000288,1,0.0014238056464475624,1.41103026177648,38.11001880523177,1.611476289543614e-06
159,ISIC_0000289,1,0.002999364774523311,1.3915463049154058,51.89570423846487,1.658130060405678e-06
160,ISIC_0000290,1,0.004835698719884485,1.4318103277731953,37.085036296278794,4.072258148588555e-06
161,ISIC_0000292,1,0.001917710238232312,1.3871602833301087,25.69231276683999,1.9783215524284886e-06
162,ISIC_0000293,1,0.0028874903180746703,1.3008686162612464,35.69789838696425,1.6247059282269908e-06
163,ISIC_0000294,1,0.003433987499635527,1.3582006654952716,25.686295812267243,1.733402669440111e-06
164,ISIC_0000295,1,0.0033245334787288527,1.4055721154527203,25.576496603435476,3.2489895642455197e-06
165,ISIC_0000297,1,0.0012279496364973885,1.1363987576046501,37.56995861241876,1.987557887623477e-05
166,ISIC_0000298,1,0.001895742726972377,1.5847361835734284,20.549937642822993,2.118958320089844e-05
167,ISIC_0000299,1,0.002134025238422488,1.2203827927717195,29.745106344245233,3.140072347266881e-06
168,ISIC_0000300,1,0.006003734123375876,1.3452080764491452,37.5162222347436,4.826231533631595e-06
169,ISIC_0000301,1,0.0011242271169121243,1.253434605765358,21.704822216449568,2.6955485710897025e-06
170,ISIC_0000302,1,0.009791222464204108,1.4942791588768722,36.07248897558828,3.489122660107116e-06
171,ISIC_0000303,1,0.0024025756882951887,1.1848786638455866,31.232471122756937,2.497377753358973e-06
172,ISIC_0000306,1,0.0014112606237572656,1.6971644439172957,17.6509250510135,1.6941399698443084e-05
173,ISIC_0000307,1,0.0009844911739320672,1.298431116914999,33.33614432813924,2.966206014872557e-06
174,ISIC_0000310,1,0.0008876068625265632,1.1518186894791838,27.960833542377856,3.102487574537264e-06
175,ISIC_0000311,1,0.004845704778137311,1.2466874776832435,29.119846735939106,3.0296879118482004e-06
176,ISIC_0000313,1,0.0020637719926324127,1.208248703694438,31.053755986825365,9.995801763259432e-06
177,ISIC_0000314,1,0.0028104366837515826,1.4623927818993567,35.667761649976526,6.980559142787337e-06
178,ISIC_0000390,1,0.003619532921927626,1.328804713362961,50.08728872663329,3.2878124736975003e-07
179,ISIC_0000393,1,0.004164639514532331,1.3481997259141536,20.16234289761528,2.623856523327134e-07
180,ISIC_0000395,1,0.0009282167724946055,1.1883746881387771,20.90514509664843,3.386909729372365e-07
181,ISIC_0000410,1,0.014129590159372846,4.749848832153329,20.3081187592102,1.2752466964734328e-06
182,ISIC_0000412,1,0.004091883009027575,2.4924684632032923,20.925282559150222,4.592631306773534e-07
183,ISIC_0000413,1,0.004411281502085779,1.8108168953999464,18.750843754627137,3.0150805282782894e-07
184,ISIC_0000415,1,0.020030324700269136,11.373487969081456,22.843588516809337,2.808641628562762e-07
185,ISIC_0000420,1,0.0023955550448964136,1.6726846766019208,33.825625066829055,6.230001694560461e-07
186,ISIC_0000434,1,0.0036259525369006784,1.4896516725856983,31.174514095420715,4.905377716536863e-07
187,ISIC_0000444,1,0.005125396192638715,3.8088162724263266,19.995758613248437,1.3901902614391806e-06
188,ISIC_0000445,1,0.003283972103924837,1.25046230554059,29.023091733717674,1.121910119292703e-06
189,ISIC_0000463,1,0.0010192355599497605,1.1948498920993162,39.229669394869624,5.722277283245859e-07
190,ISIC_0000466,1,0.006566034982731422,2.186146346497121,26.614259184978376,4.314733953504427e-06
191,ISIC_0000469,1,0.008921728541955137,3.2602143280049596,21.710121237692203,5.315558107023447e-06
192,ISIC_0000482,1,0.003865203190532296,1.6729428105740565,32.61734316353005,5.735655126528552e-06
193,ISIC_0000484,1,0.006426236118407452,3.045168606110251,25.232771618061108,3.161465528960605e-06
194,ISIC_0000487,1,0.004235119293657302,4.646428754263207,15.87583272903714,5.549728340797718e-06
195,ISIC_0000511,1,0.0050002263646382605,2.796852520012707,21.04753276588244,2.70916075618095e-06
196,ISIC_0000513,1,0.0043120127431438005,1.3197665523960411,25.953544233380402,5.165342617175798e-06
197,ISIC_0000516,1,0.0015672338415945453,1.665535873236162,31.2489665358097,3.6507009345794394e-06
198,ISIC_0000517,1,0.00869784632282855,1.577571135685734,23.951885498869668,1.7742765387413282e-06
199,ISIC_0000518,1,0.0019523293710713707,1.6265496945785145,32.952636797604576,8.106289670155074e-06
